Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
425,P3921,U72678,Carlos Ramírez,9,9,2,1699668835,Servicio lento y atención deficiente,No lo recomendaría. Podría ser mejor. La calidad fue impresionante. Superó todas mis expectativas. No cumplió con la descripción
426,P3934,U19977,Jorge Ramírez,6,7,2,1636251235,Servicio lento y atención deficiente,No lo recomendaría. Superó todas mis expectativas. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. El empaque estaba dañado
427,P8792,U11192,Lucía Martínez,0,2,5,1449713635,Superó mis expectativas,El servicio al cliente fue atento. Funciona perfectamente. Superó todas mis expectativas. No lo recomendaría. No cumplió con la descripción
428,P2084,U60574,Jorge Sánchez,5,5,1,1614910435,El producto llegó roto,Superó todas mis expectativas. Sin dudas volvería a comprarlo. No cumplió con la descripción. El servicio al cliente fue atento. Llegó antes de lo previsto
429,P3125,U58135,Isabel Hernández,8,10,3,1585448035,"Cumple, pero sin destacar",Llegó antes de lo previsto. El servicio al cliente fue atento. La calidad fue impresionante. El empaque estaba dañado. Superó todas mis expectativas
430,P8504,U57820,Jorge Ramírez,6,9,3,1714184035,Está bien para su precio,Sin dudas volvería a comprarlo. La calidad fue impresionante. No cumplió con la descripción. Llegó antes de lo previsto. El empaque estaba dañado
431,P9807,U81801,Ana Martínez,4,5,3,1635387235,Está bien para su precio,El empaque estaba dañado. Funciona perfectamente. Sin dudas volvería a comprarlo. Superó todas mis expectativas. Llegó antes de lo previsto
432,P3880,U42074,Pedro González,3,5,5,1664936035,Excelente compra,Sin dudas volvería a comprarlo. El empaque estaba dañado. No lo recomendaría. Podría ser mejor. Llegó antes de lo previsto
433,P9801,U48986,María Torres,0,5,1,1713320035,Terrible servicio,El servicio al cliente fue atento. Podría ser mejor. Superó todas mis expectativas. Funciona perfectamente. Sin dudas volvería a comprarlo
434,P7540,U79543,María García,8,11,1,1615601635,Terrible servicio,No cumplió con la descripción. Funciona perfectamente. Sin dudas volvería a comprarlo. La calidad fue impresionante. El servicio al cliente fue atento
435,P2058,U67399,María Torres,1,4,3,1484014435,"Regular, nada especial",El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Funciona perfectamente. Llegó antes de lo previsto. No cumplió con la descripción
436,P7385,U73836,Pedro Sánchez,0,5,3,1489112035,"Cumple, pero sin destacar",Podría ser mejor. Superó todas mis expectativas. Sin dudas volvería a comprarlo. La calidad fue impresionante. El servicio al cliente fue atento
437,P2807,U57419,Jorge Sánchez,0,2,2,1680401635,Servicio lento y atención deficiente,El empaque estaba dañado. No cumplió con la descripción. Sin dudas volvería a comprarlo. Llegó antes de lo previsto. No lo recomendaría
438,P4569,U84592,Pedro García,5,7,5,1614132835,"Maravilloso, lo volvería a comprar",Superó todas mis expectativas. Podría ser mejor. La calidad fue impresionante. No cumplió con la descripción. Funciona perfectamente
439,P9345,U16137,Lucía Pérez,4,5,5,1463710435,Superó mis expectativas,El servicio al cliente fue atento. No lo recomendaría. Funciona perfectamente. No cumplió con la descripción. Podría ser mejor
440,P7527,U72818,Sofía García,0,3,2,1576116835,Podría mejorar,Funciona perfectamente. Superó todas mis expectativas. La calidad fue impresionante. Sin dudas volvería a comprarlo. No lo recomendaría
441,P6412,U61749,Sofía Rodríguez,10,13,2,1477534435,Servicio lento y atención deficiente,No cumplió con la descripción. La calidad fue impresionante. Funciona perfectamente. Superó todas mis expectativas. Podría ser mejor
442,P5334,U65615,Carlos Torres,9,13,5,1494641635,Superó mis expectativas,Sin dudas volvería a comprarlo. Superó todas mis expectativas. Funciona perfectamente. El empaque estaba dañado. Podría ser mejor
443,P6993,U32927,María García,2,5,4,1629166435,Me gustó bastante,La calidad fue impresionante. El empaque estaba dañado. Podría ser mejor. Superó todas mis expectativas. Llegó antes de lo previsto
444,P6382,U86466,Luis López,3,6,4,1582251235,Muy buen producto,Superó todas mis expectativas. Llegó antes de lo previsto. El servicio al cliente fue atento. No lo recomendaría. No cumplió con la descripción
445,P7408,U18668,Sofía García,6,6,1,1535336035,El producto llegó roto,La calidad fue impresionante. No lo recomendaría. Superó todas mis expectativas. El servicio al cliente fue atento. Podría ser mejor
446,P1349,U29354,Isabel Sánchez,10,14,2,1666059235,Servicio lento y atención deficiente,La calidad fue impresionante. Superó todas mis expectativas. Podría ser mejor. El servicio al cliente fue atento. Funciona perfectamente
447,P7910,U30484,Pedro García,0,5,1,1601518435,Muy mala experiencia,La calidad fue impresionante. Llegó antes de lo previsto. El servicio al cliente fue atento. El empaque estaba dañado. No lo recomendaría
448,P1392,U97515,Luis Rodríguez,4,6,2,1470622435,Podría mejorar,El empaque estaba dañado. La calidad fue impresionante. No cumplió con la descripción. Llegó antes de lo previsto. El servicio al cliente fue atento
449,P7341,U87991,Luis Ramírez,3,5,1,1541988835,No lo recomiendo en absoluto,Sin dudas volvería a comprarlo. Llegó antes de lo previsto. Funciona perfectamente. El servicio al cliente fue atento. No lo recomendaría
450,P3955,U59022,Sofía Sánchez,2,2,3,1599358435,Está bien para su precio,Superó todas mis expectativas. Podría ser mejor. El empaque estaba dañado. No cumplió con la descripción. La calidad fue impresionante
451,P6329,U50761,Juan Torres,5,6,2,1725848035,Podría mejorar,Podría ser mejor. Llegó antes de lo previsto. El empaque estaba dañado. La calidad fue impresionante. No lo recomendaría
452,P2733,U55105,Lucía García,4,8,4,1586052835,Muy buen producto,El servicio al cliente fue atento. Podría ser mejor. Sin dudas volvería a comprarlo. El empaque estaba dañado. No cumplió con la descripción
453,P2401,U27862,Pedro Sánchez,2,6,1,1471659235,No lo recomiendo en absoluto,No lo recomendaría. Llegó antes de lo previsto. Funciona perfectamente. Podría ser mejor. Sin dudas volvería a comprarlo
454,P3572,U45555,María Torres,8,13,3,1473905635,Está bien para su precio,El empaque estaba dañado. No lo recomendaría. Podría ser mejor. El servicio al cliente fue atento. La calidad fue impresionante
455,P5430,U28291,Pedro Pérez,0,3,1,1617848035,No lo recomiendo en absoluto,Llegó antes de lo previsto. El empaque estaba dañado. Superó todas mis expectativas. Funciona perfectamente. No lo recomendaría
456,P7027,U75163,Jorge Pérez,5,6,2,1610072035,Servicio lento y atención deficiente,Superó todas mis expectativas. Sin dudas volvería a comprarlo. Llegó antes de lo previsto. La calidad fue impresionante. Funciona perfectamente
457,P5848,U65408,Ana Rodríguez,9,14,1,1540001635,Muy mala experiencia,El servicio al cliente fue atento. La calidad fue impresionante. Podría ser mejor. Funciona perfectamente. Sin dudas volvería a comprarlo
458,P8408,U67868,Jorge Hernández,9,11,1,1494555235,Terrible servicio,Sin dudas volvería a comprarlo. No cumplió con la descripción. Podría ser mejor. El empaque estaba dañado. No lo recomendaría
459,P5976,U12076,Lucía Ramírez,8,10,1,1486520035,El producto llegó roto,Podría ser mejor. El empaque estaba dañado. Superó todas mis expectativas. No cumplió con la descripción. Funciona perfectamente
460,P8826,U82287,Pedro García,7,12,3,1686708835,Está bien para su precio,El empaque estaba dañado. Funciona perfectamente. Sin dudas volvería a comprarlo. Superó todas mis expectativas. Llegó antes de lo previsto
461,P8003,U45058,Juan Ramírez,10,12,3,1514686435,Está bien para su precio,El servicio al cliente fue atento. Podría ser mejor. Llegó antes de lo previsto. El empaque estaba dañado. Superó todas mis expectativas
462,P2296,U10727,Juan Pérez,5,6,5,1473473635,"Maravilloso, lo volvería a comprar",No cumplió con la descripción. Podría ser mejor. El empaque estaba dañado. Superó todas mis expectativas. Llegó antes de lo previsto
463,P9871,U11613,Juan Sánchez,10,13,3,1527646435,"Cumple, pero sin destacar",El servicio al cliente fue atento. Superó todas mis expectativas. No lo recomendaría. El empaque estaba dañado. Funciona perfectamente
464,P2805,U61681,Jorge Torres,0,1,4,1713752035,Muy buen producto,El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Podría ser mejor. Superó todas mis expectativas. La calidad fue impresionante
465,P7383,U33559,Juan Torres,9,14,3,1443665635,Está bien para su precio,El empaque estaba dañado. Sin dudas volvería a comprarlo. Superó todas mis expectativas. La calidad fue impresionante. El servicio al cliente fue atento
466,P6713,U31442,Sofía López,1,2,5,1569636835,"Maravilloso, lo volvería a comprar",Podría ser mejor. Llegó antes de lo previsto. Funciona perfectamente. El servicio al cliente fue atento. No lo recomendaría
467,P5684,U10325,Carlos Sánchez,0,0,3,1441073635,"Cumple, pero sin destacar",Llegó antes de lo previsto. Funciona perfectamente. Superó todas mis expectativas. No cumplió con la descripción. Sin dudas volvería a comprarlo
468,P4448,U58386,Carlos Torres,1,3,5,1442628835,Excelente compra,No cumplió con la descripción. Superó todas mis expectativas. No lo recomendaría. Sin dudas volvería a comprarlo. La calidad fue impresionante
469,P2771,U62352,Pedro Hernández,2,5,3,1633918435,"Regular, nada especial",Llegó antes de lo previsto. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. La calidad fue impresionante. No lo recomendaría
470,P3547,U72738,Carlos López,4,4,2,1592705635,Podría mejorar,Sin dudas volvería a comprarlo. La calidad fue impresionante. No cumplió con la descripción. Funciona perfectamente. Superó todas mis expectativas
471,P9700,U16898,Sofía Hernández,2,6,1,1494814435,Terrible servicio,Superó todas mis expectativas. El empaque estaba dañado. No cumplió con la descripción. Sin dudas volvería a comprarlo. La calidad fue impresionante
472,P1051,U59143,Luis García,10,14,2,1728958435,No fue lo que esperaba,El servicio al cliente fue atento. Superó todas mis expectativas. No cumplió con la descripción. La calidad fue impresionante. Funciona perfectamente
473,P7175,U98338,Carlos González,3,7,4,1583806435,Me gustó bastante,El empaque estaba dañado. Funciona perfectamente. La calidad fue impresionante. Superó todas mis expectativas. Llegó antes de lo previsto
474,P3333,U13823,Carlos Sánchez,7,11,4,1473214435,Me gustó bastante,Funciona perfectamente. El empaque estaba dañado. Sin dudas volvería a comprarlo. La calidad fue impresionante. No cumplió con la descripción
475,P2874,U24125,Luis Torres,6,9,1,1675217635,Muy mala experiencia,La calidad fue impresionante. No cumplió con la descripción. Sin dudas volvería a comprarlo. Superó todas mis expectativas. Podría ser mejor
476,P8463,U19342,Carlos Sánchez,0,1,4,1533867235,Me gustó bastante,Superó todas mis expectativas. La calidad fue impresionante. No cumplió con la descripción. El servicio al cliente fue atento. Sin dudas volvería a comprarlo
477,P5840,U80189,Pedro Ramírez,8,9,1,1458180835,No lo recomiendo en absoluto,La calidad fue impresionante. Superó todas mis expectativas. El servicio al cliente fue atento. Podría ser mejor. Funciona perfectamente
478,P8434,U98322,María Hernández,1,5,2,1482459235,Servicio lento y atención deficiente,Funciona perfectamente. No cumplió con la descripción. La calidad fue impresionante. Llegó antes de lo previsto. No lo recomendaría
479,P7759,U21537,Sofía García,4,8,3,1450318435,"Regular, nada especial",Superó todas mis expectativas. Sin dudas volvería a comprarlo. El empaque estaba dañado. Podría ser mejor. La calidad fue impresionante
480,P1068,U35539,Ana López,1,1,4,1685499235,Buena relación calidad-precio,Podría ser mejor. Sin dudas volvería a comprarlo. La calidad fue impresionante. Llegó antes de lo previsto. El servicio al cliente fue atento
481,P2205,U92227,Juan López,3,8,4,1450145635,Me gustó bastante,Sin dudas volvería a comprarlo. Llegó antes de lo previsto. El empaque estaba dañado. La calidad fue impresionante. Funciona perfectamente
482,P7962,U82194,Juan Rodríguez,10,12,2,1711505635,Servicio lento y atención deficiente,No lo recomendaría. Llegó antes de lo previsto. No cumplió con la descripción. El servicio al cliente fue atento. Podría ser mejor
483,P5176,U20901,Ana Martínez,4,6,3,1709000035,"Regular, nada especial",Sin dudas volvería a comprarlo. Podría ser mejor. No cumplió con la descripción. Superó todas mis expectativas. La calidad fue impresionante
484,P6159,U80205,Jorge Martínez,8,9,1,1528683235,No lo recomiendo en absoluto,El empaque estaba dañado. Superó todas mis expectativas. Podría ser mejor. Funciona perfectamente. Sin dudas volvería a comprarlo
485,P1769,U29273,Isabel González,7,12,3,1587089635,"Regular, nada especial",Llegó antes de lo previsto. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Podría ser mejor. Funciona perfectamente
486,P5477,U68814,Pedro Pérez,6,6,1,1570414435,Terrible servicio,La calidad fue impresionante. No cumplió con la descripción. No lo recomendaría. Sin dudas volvería a comprarlo. El empaque estaba dañado
487,P1966,U28931,Jorge Rodríguez,0,2,5,1619403235,Excelente compra,No lo recomendaría. Podría ser mejor. El empaque estaba dañado. El servicio al cliente fue atento. La calidad fue impresionante
488,P7544,U90158,Jorge González,5,7,4,1734833635,Buena relación calidad-precio,El empaque estaba dañado. No cumplió con la descripción. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. La calidad fue impresionante
